"ID","EID","SF","LACT","Event","AGE","Date","Remark","Protocols","Technician"
11006818,"-               ",11,0,"PINKEYE    ",143,2025-01-01,"DEXA/PEN"," Dexameth\Penici"," Fransisco"
11006818,"-               ",11,0,"PINKEYE    ",151,2025-01-09,"DEXA/PEN"," Dexameth\Penici"," Luis"
11006823,"-               ",11,0,"PNEUMON    ",146,2025-01-04,"DRAXXIN         "," Draxxin        "," Luis"
11006840,"-               ",11,0,"PINKEYE    ",149,2025-01-12,"DEXA/PEN"," Dexameth\Penici"," Benigno"
11006841,"-               ",11,0,"PNEUMON    ",146,2025-01-09,"DRAXXIN         "," Draxxin        "," Luis"
11006843,"840003280023787",11,0,"PINKEYE    ",138,2025-01-02,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006843,"840003280023787",11,0,"PINKEYE    ",140,2025-01-04,"DEXA/PEN"," Dexameth\Penici"," Pedro"
11006843,"840003280023787",11,0,"PINKEYE    ",142,2025-01-06,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006843,"840003280023787",11,0,"PINKEYE    ",145,2025-01-09,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006857,"840003280023801",11,0,"PINKEYE    ",130,2025-01-01,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006857,"840003280023801",11,0,"PINKEYE    ",133,2025-01-04,"DEXA/PEN"," Dexameth\Penici"," Pedro"
11006857,"840003280023801",11,0,"PINKEYE    ",135,2025-01-06,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006857,"840003280023801",11,0,"PINKEYE    ",138,2025-01-09,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006858,"-               ",11,0,"PNEUMON    ",138,2025-01-08,"DRAXXIN         "," Draxxin        "," Luis"
11006859,"-               ",11,0,"PNEUMON    ",130,2025-01-01,"DRAXXIN         "," Draxxin        "," Luis"
11006862,"840003280023806",11,0,"PINKEYE    ",130,2025-01-02,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006862,"840003280023806",11,0,"PINKEYE    ",137,2025-01-09,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006863,"840003280023807",11,0,"PNEUMON    ",135,2025-01-08,"DRAXXIN         "," Draxxin        "," Pablo"
11006865,"840003280023809",11,0,"PINKEYE    ",128,2025-01-02,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006866,"-               ",11,0,"PNEUMON    ",129,2025-01-03,"ZAC/BANA"," Zacran+Banamine"," Luis"
11006871,"840003297404988",11,0,"PINKEYE    ",132,2025-01-08,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006873,"-               ",11,0,"PINKEYE    ",124,2025-01-01,"DEXA/PEN"," Dexameth\Penici"," Fransisco"
11006878,"840003297404763",11,0,"PNEUMON    ",128,2025-01-06,"DRAXXIN         "," Draxxin        "," Pablo"
11006889,"840003280023833",11,0,"PNEUMON    ",123,2025-01-04,"BAY/BANA"," Baytril+Banamin"," Pedro"
11006889,"840003280023833",11,0,"PNEUMON    ",128,2025-01-09,"ZAC/BANA"," Zacran+Banamine"," Pablo"
11006893,"840003280023837",11,0,"PNEUMON    ",126,2025-01-08,"DRAXXIN         "," Draxxin        "," Pablo"
11006893,"840003280023837",11,0,"PNEUMON    ",128,2025-01-10,"BAY/BANA"," Baytril+Banamin"," Pablo"
11006894,"840003280023838",11,0,"FEVER      ",119,2025-01-02,"BANAMINE        "," Banamine       "," "
11006894,"840003280023838",11,0,"PNEUMON    ",119,2025-01-02,"BAY/BANA"," Baytril+Banamin"," Pablo"
11006894,"840003280023838",11,0,"PNEUMON    ",127,2025-01-10,"ZAC/BANA"," Zacran+Banamine"," Pablo"
11006894,"840003280023838",11,0,"FEVER      ",128,2025-01-11,"BANAMINE        "," Banamine       "," Pedro"
11006899,"840003280023843",11,0,"FEVER      ",116,2025-01-01,"BANAMINE        "," Banamine       "," Fransisco"
11006899,"840003280023843",11,0,"PNEUMON    ",116,2025-01-01,"DRAXXIN         "," Draxxin        "," Luis"
11006908,"840003280023852",11,0,"PNEUMON    ",122,2025-01-10,"DRAXXIN         "," Draxxin        "," Pablo"
11006922,"-               ",11,0,"PNEUMON    ",112,2025-01-04,"NUF/BANA"," Nuflor+Banamine"," Pedro"
11006926,"-               ",11,0,"PINKEYE    ",116,2025-01-09,"DEXA/PEN"," Dexameth\Penici"," Luis"
11006935,"840003280023879",11,0,"PINKEYE    ",114,2025-01-09,"DEXA/PEN"," Dexameth\Penici"," Luis"
11006938,"840003280023882",11,0,"PNEUMON    ",110,2025-01-05,"DRAXXIN         "," Draxxin        "," Luis"
11006939,"840003280023883",11,0,"PINKEYE    ",115,2025-01-10,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11006943,"840003280023887",11,0,"PINKEYE    ",108,2025-01-03,"DEXA/PEN"," Dexameth\Penici"," Luis"
11006950,"840003280023894",11,0,"PNEUMON    ",105,2025-01-01,"BAY/BANA"," Baytril+Banamin"," Luis"
11006952,"840003280023896",11,0,"PNEUMON    ",107,2025-01-04,"DRAXXIN         "," Draxxin        "," Luis"
11006954,"840003280023898",11,0,"PNEUMON    ",114,2025-01-11,"DRAXXIN         "," Draxxin        "," Luis"
11006958,"840003280023902",11,0,"PNEUMON    ",111,2025-01-09,"DRAXXIN         "," Draxxin        "," Luis"
11006974,"840003280023918",11,0,"PINKEYE    ",104,2025-01-05,"DEXA/PEN"," Dexameth\Penici"," Luis"
11006985,"840003280023929",11,0,"PNEUMON    ",103,2025-01-08,"DRAXXIN         "," Draxxin        "," Pablo"
11006986,"840003280023930",11,0,"PNEUMON    ",97,2025-01-02,"NUF/BANA"," Nuflor+Banamine"," Pablo"
11006986,"840003280023930",11,0,"FEVER      ",99,2025-01-04,"BANAMINE        "," Banamine       "," Pedro"
11007006,"840003280023950",11,0,"FEVER      ",89,2025-01-01,"BANAMINE        "," Banamine       "," Alejandro"
11007009,"840003280023953",11,0,"PNEUMON    ",94,2025-01-08,"DRAXXIN         "," Draxxin        "," Pablo"
11007014,"840003280023958",11,0,"PNEUMON    ",86,2025-01-01,"BAY/BANA"," Baytril+Banamin"," Alejandro"
11007016,"840003280023960",11,0,"PNEUMON    ",88,2025-01-03,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007027,"840003280023971",11,0,"PNEUMON    ",86,2025-01-04,"ZAC/BANA"," Zacran+Banamine"," Alejandro"
11007030,"840003280023974",11,0,"PNEUMON    ",86,2025-01-05,"NUF/BANA"," Nuflor+Banamine"," Alejandro"
11007044,"840003280023988",11,0,"PNEUMON    ",91,2025-01-12,"NUF/BANA"," Nuflor+Banamine"," Alejandro"
11007052,"840003280023996",11,0,"PNEUMON    ",77,2025-01-02,"NUF/BANA"," Nuflor+Banamine"," Alejandro"
11007077,"840003280024021",11,0,"PNEUMON    ",71,2025-01-05,"NUF/BANA"," Nuflor+Banamine"," Alejandro"
11007077,"840003280024021",11,0,"PNEUMON    ",76,2025-01-10,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007083,"840003280024027",11,0,"PNEUMON    ",76,2025-01-11,"NUF/BANA"," Nuflor+Banamine"," Alejandro"
11007086,"840003280024030",11,0,"PNEUMON    ",73,2025-01-10,"NUF/BANA"," Nuflor+Banamine"," Benigno"
11007088,"840003280024032",11,0,"PNEUMON    ",72,2025-01-09,"NUF/BANA"," Nuflor+Banamine"," Alejandro"
11007092,"840003280024036",11,0,"PNEUMON    ",68,2025-01-05,"NUF/BANA"," Nuflor+Banamine"," Alejandro"
11007092,"840003280024036",11,0,"PNEUMON    ",74,2025-01-11,"BAY/BANA"," Baytril+Banamin"," Alejandro"
11007096,"840003280024040",11,0,"PNEUMON    ",73,2025-01-11,"NUF/BANA"," Nuflor+Banamine"," Alejandro"
11007098,"840003280024042",11,0,"PNEUMON    ",71,2025-01-09,"NUF/BANA"," Nuflor+Banamine"," Alejandro"
11007102,"840003280024046",11,0,"PNEUMON    ",65,2025-01-04,"NUF/BANA"," Nuflor+Banamine"," Alejandro"
11007102,"840003280024046",11,0,"PNEUMON    ",66,2025-01-05,"BAY/BANA"," Baytril+Banamin"," Alejandro"
11007116,"840003280024060",11,0,"PNEUMON    ",64,2025-01-07,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007120,"840003280024064",11,0,"PNEUMON    ",63,2025-01-07,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007120,"840003280024064",11,0,"PNEUMON    ",68,2025-01-12,"BAY/BANA"," Baytril+Banamin"," Alejandro"
11007127,"840003280024071",11,0,"PNEUMON    ",68,2025-01-12,"NUF/BANA"," Nuflor+Banamine"," Benigno"
11007143,"840003280024087",11,0,"PNEUMON    ",62,2025-01-10,"NUF/BANA IV.1GAL"," Nuflor+Banamine"," Raul"
11007149,"840003280024093",11,0,"PNEUMON    ",55,2025-01-04,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007149,"840003280024093",11,0,"PNEUMON    ",59,2025-01-08,"BAY/BANA"," Baytril+Banamin"," Raul"
11007156,"840003280024100",11,0,"PNEUMON    ",56,2025-01-06,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007156,"840003280024100",11,0,"PNEUMON    ",60,2025-01-10,"DRAXXIN         "," Draxxin        "," Raul"
11007166,"840003280024110",11,0,"PNEUMON    ",51,2025-01-03,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007175,"840003280024119",11,0,"PNEUMON    ",50,2025-01-04,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007176,"840003280024120",11,0,"EARS       ",49,2025-01-03,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007176,"840003280024120",11,0,"PNEUMON    ",53,2025-01-07,"DRAXXIN         "," Draxxin        "," Fernando"
11007180,"840003280024124",11,0,"PNEUMON    ",47,2025-01-03,"DRAXXIN         "," Draxxin        "," Fernando"
11007185,"840003280024129",11,0,"EARS       ",46,2025-01-03,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007185,"840003280024129",11,0,"PNEUMON    ",50,2025-01-07,"DRAXXIN         "," Draxxin        "," Fernando"
11007186,"840003280024130",11,0,"PNEUMON    ",52,2025-01-09,"BAY/BANA"," Baytril+Banamin"," Fernando"
11007187,"840003280024131",11,0,"PNEUMON    ",50,2025-01-07,"DRAXXIN         "," Draxxin        "," Fernando"
11007192,"840003280024136",11,0,"PNEUMON    ",50,2025-01-08,"NUF/BANA"," Nuflor+Banamine"," Fernando"
11007196,"840003280024140",11,0,"PNEUMON    ",44,2025-01-03,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007198,"840003280024142",11,0,"PNEUMON    ",42,2025-01-02,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007198,"840003280024142",11,0,"PNEUMON    ",47,2025-01-07,"DRAXXIN IV.1GAL "," Draxxin        "," Raul"
11007199,"840003280024143",11,0,"PNEUMON    ",45,2025-01-05,"ZAC/BANA"," Zacran+Banamine"," Benigno"
11007200,"840003280024144",11,0,"PNEUMON    ",44,2025-01-05,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007206,"840003280024150",11,0,"PNEUMON    ",41,2025-01-03,"BAY/BANA"," Baytril+Banamin"," Raul"
11007209,"840003280024153",11,0,"PNEUMON    ",40,2025-01-02,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007209,"840003280024153",11,0,"PNEUMON    ",47,2025-01-09,"DRAXXIN         "," Draxxin        "," Raul"
11007219,"840003280024163",11,0,"PNEUMON    ",38,2025-01-03,"DRAXXIN BANA    "," Draxxin        "," Raul"
11007220,"840003280024164",11,0,"PNEUMON    ",41,2025-01-07,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007221,"840003280024165",11,0,"PNEUMON    ",39,2025-01-05,"ZAC/BANA"," Zacran+Banamine"," Benigno"
11007226,"840003280024170",11,0,"PNEUMON    ",39,2025-01-05,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007228,"840003280024172",11,0,"PNEUMON    ",38,2025-01-05,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007229,"840003280024173",11,0,"PNEUMON    ",35,2025-01-02,"BAY/BANA"," Baytril+Banamin"," Raul"
11007229,"840003280024173",11,0,"PNEUMON    ",41,2025-01-08,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007229,"840003280024173",11,0,"PNEUMON    ",45,2025-01-12,"DRAXXIN         "," Draxxin        "," Benigno"
11007230,"840003280024174",11,0,"PNEUMON    ",41,2025-01-08,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007230,"840003280024174",11,0,"PNEUMON    ",45,2025-01-12,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007232,"840003280024176",11,0,"PNEUMON    ",35,2025-01-02,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007233,"840003296452092",11,0,"PNEUMON    ",34,2025-01-01,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007233,"840003296452092",11,0,"PNEUMON    ",38,2025-01-05,"DRAXXIN         "," Draxxin        "," Benigno"
11007235,"840003280024179",11,0,"EARS       ",41,2025-01-09," NUF/RES"," Nuflor+Resflor "," Fernando"
11007237,"840003280024181",11,0,"EARS       ",34,2025-01-02,"BAY/BANA"," Baytril+Banammi"," Fernando"
11007237,"840003280024181",11,0,"EARS       ",40,2025-01-08,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007241,"840003280024185",11,0,"PNEUMON    ",33,2025-01-02,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007245,"840003280024189",11,0,"PNEUMON    ",41,2025-01-11,"NUF/BANA"," Nuflor+Banamine"," Benigno"
11007246,"840003280024190",11,0,"PNEUMON    ",36,2025-01-07,"DRAXXIN         "," Draxxin        "," "
11007247,"840003280024191",11,0,"EARS       ",31,2025-01-02," NUF/RES"," Nuflor+Resflor "," Fernando"
11007247,"840003280024191",11,0,"EARS       ",35,2025-01-06,"BAY/BANA"," Baytril+Banammi"," Fernando"
11007247,"840003280024191",11,0,"EARS       ",39,2025-01-10,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007249,"840003280024193",11,0,"EARS       ",32,2025-01-03,"BAY/BANA"," Baytril+Banammi"," Fernando"
11007250,"840003280024194",11,0,"EARS       ",34,2025-01-06," NUF/RES"," Nuflor+Resflor "," Fernando"
11007251,"840003280024195",11,0,"PNEUMON    ",31,2025-01-03,"DRAXXIN         "," Draxxin        "," Fernando"
11007252,"840003280024196",11,0,"EARS       ",35,2025-01-07,"BAY/BANA"," Baytril+Banammi"," Fernando"
11007258,"840003280024202",11,0,"PNEUMON    ",28,2025-01-01,"NUF/BANA"," Nuflor+Banamine"," Fernando"
11007261,"840003280024205",11,0,"EARS       ",29,2025-01-03,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007262,"840003280024206",11,0,"EARS       ",32,2025-01-07," NUF/RES"," Nuflor+Resflor "," Fernando"
11007262,"840003280024206",11,0,"PNEUMON    ",36,2025-01-11,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007263,"840003280024207",11,0,"PNEUMON    ",35,2025-01-10,"NUF/BANA"," Nuflor+Banamine"," Fernando"
11007264,"840003280024208",11,0,"EARS       ",28,2025-01-03,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007264,"840003280024208",11,0,"PNEUMON    ",33,2025-01-08,"DRAXXIN         "," Draxxin        "," Fernando"
11007265,"840003280024209",11,0,"EARS       ",27,2025-01-02," NUF/RES"," Nuflor+Resflor "," Fernando"
11007265,"840003280024209",11,0,"EARS       ",33,2025-01-08,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007265,"840003280024209",11,0,"PNEUMON    ",37,2025-01-12,"DRAXXIN BENAMINE"," Draxxin        "," Fernando"
11007268,"840003280024212",11,0,"PNEUMON    ",28,2025-01-04,"BAY/BANA"," Baytril+Banamin"," Raul"
11007270,"840003280024214",11,0,"PNEUMON    ",27,2025-01-04,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007270,"840003280024214",11,0,"PNEUMON    ",31,2025-01-08,"BAY/BANA"," Baytril+Banamin"," Raul"
11007274,"840003280024218",11,0,"PNEUMON    ",24,2025-01-02,"BAY/BANA"," Baytril+Banamin"," Raul"
11007274,"840003280024218",11,0,"PNEUMON    ",28,2025-01-06,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007275,"840003280024219",11,0,"PNEUMON    ",26,2025-01-04,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007275,"840003280024219",11,0,"PNEUMON    ",29,2025-01-07," BAY/BAN"," Baytril+Banamin"," Raul"
11007275,"840003280024219",11,0,"PNEUMON    ",33,2025-01-11,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007277,"840003280024221",11,0,"PNEUMON    ",25,2025-01-03,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007277,"840003280024221",11,0,"PNEUMON    ",28,2025-01-06,"BAY/BANA"," Baytril+Banamin"," Raul"
11007277,"840003280024221",11,0,"PNEUMON    ",32,2025-01-10,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007278,"840003280024222",11,0,"PNEUMON    ",26,2025-01-04,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007278,"840003280024222",11,0,"PNEUMON    ",30,2025-01-08,"BAY/BANA"," Baytril+Banamin"," Raul"
11007279,"840003280024223",11,0,"PNEUMON    ",22,2025-01-01,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007279,"840003280024223",11,0,"PNEUMON    ",26,2025-01-05,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007282,"840003280024226",11,0,"PNEUMON    ",27,2025-01-07,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007283,"840003280024227",11,0,"PNEUMON    ",30,2025-01-11,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007285,"840003280024229",11,0,"PNEUMON    ",30,2025-01-11,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007286,"840003280024230",11,0,"PNEUMON    ",20,2025-01-01,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007286,"840003280024230",11,0,"PNEUMON    ",24,2025-01-05,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007286,"840003280024230",11,0,"PNEUMON    ",28,2025-01-09,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007287,"840003280024231",11,0,"PNEUMON    ",22,2025-01-04,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007287,"840003280024231",11,0,"PNEUMON    ",26,2025-01-08,"BAY/BANA"," Baytril+Banamin"," Raul"
11007288,"840003280024232",11,0,"PNEUMON    ",24,2025-01-06,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007288,"840003280024232",11,0,"PNEUMON    ",28,2025-01-10,"BAY/BANA"," Baytril+Banamin"," Raul"
11007289,"840003280024233",11,0,"PNEUMON    ",26,2025-01-08,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007289,"840003280024233",11,0,"PNEUMON    ",30,2025-01-12,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007291,"840003280024235",11,0,"PNEUMON    ",29,2025-01-11,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007293,"840003280024237",11,0,"PNEUMON    ",23,2025-01-06,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007293,"840003280024237",11,0,"PNEUMON    ",27,2025-01-10,"BAY/BANA"," Baytril+Banamin"," Raul"
11007294,"840003280024238",11,0,"PNEUMON    ",22,2025-01-05,"NUF/BANA"," Nuflor+Banamine"," Benigno"
11007294,"840003280024238",11,0,"PNEUMON    ",26,2025-01-09,"BAY/BANA"," Baytril+Banamin"," Raul"
11007295,"840003280024239",11,0,"PNEUMON    ",25,2025-01-08,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007296,"840003280024240",11,0,"PNEUMON    ",18,2025-01-01,"BAY/BANA"," Baytril+Banamin"," Raul"
11007296,"840003280024240",11,0,"PNEUMON    ",23,2025-01-06,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007297,"840003280024241",11,0,"PNEUMON    ",20,2025-01-03,"BAY/BANA"," Baytril+Banamin"," Raul"
11007297,"840003280024241",11,0,"PNEUMON    ",24,2025-01-07,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007298,"840003280024242",11,0,"PNEUMON    ",20,2025-01-03,"BAY/BANA"," Baytril+Banamin"," Raul"
11007298,"840003280024242",11,0,"PNEUMON    ",26,2025-01-09,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007299,"840003280024243",11,0,"EARS       ",28,2025-01-12," NUF/RES"," Nuflor+Resflor "," Fernando"
11007300,"840003280024244",11,0,"EARS       ",26,2025-01-10," NUF/RES"," Nuflor+Resflor "," Fernando"
11007301,"840003280024245",11,0,"DIARHEA    ",18,2025-01-02,"BAYTRIL         "," Baytril        "," Fernando"
11007301,"840003280024245",11,0,"EARS       ",25,2025-01-09,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007304,"840003280024248",11,0,"EARS       ",22,2025-01-07," NUF/RES"," Nuflor+Resflor "," Fernando"
11007304,"840003280024248",11,0,"EARS       ",25,2025-01-10,"BAY/BANA"," Baytril+Banammi"," Fernando"
11007305,"840003280024249",11,0,"EARS       ",27,2025-01-12," NUF/RES"," Nuflor+Resflor "," Fernando"
11007314,"840003280024258",11,0,"PINKEYE    ",22,2025-01-08,"DEXA/PEN"," Dexameth\Penici"," "
11007321,"840003280024265",11,0,"EARS       ",20,2025-01-07," NUF/RES"," Nuflor+Resflor "," Fernando"
11007321,"840003280024265",11,0,"PNEUMON    ",24,2025-01-11,"BAY/BANA"," Baytril+Banamin"," Benigno"
11007324,"840003280024268",11,0,"PNEUMON    ",21,2025-01-08,"NUF/BANA"," Nuflor+Banamine"," Fernando"
11007324,"840003280024268",11,0,"EARS       ",25,2025-01-12,"BAY/BANA"," Baytril+Banammi"," Fernando"
11007328,"840003280024272",11,0,"PNEUMON    ",23,2025-01-10,"NUF/BANA"," Nuflor+Banamine"," Fernando"
11007340,"840003280024284",11,0,"DIARHEA    ",13,2025-01-03,"BAYTRIL         "," Baytril        "," Fernando"
11007340,"840003280024284",11,0,"EARS       ",16,2025-01-06," NUF/RES"," Nuflor+Resflor "," Fernando"
11007340,"840003280024284",11,0,"EARS       ",20,2025-01-10,"ZAC/BANA"," Zacran+Banamine"," Fernando"
11007340,"840003280024284",11,0,"DIARHEA    ",21,2025-01-11,"IV.1GAL         "," Liquid IV      "," Benigno"
11007343,"840003280024287",11,0,"DIARHEA    ",10,2025-01-01,"CEFENIL         "," Cefenil        "," Raul"
11007348,"840003280024292",11,0,"DIARHEA    ",14,2025-01-06,"CEFENIL IV.1GAL "," Cefenil        "," Raul"
11007353,"840003280024297",11,0,"DIARHEA    ",11,2025-01-04,"CEFENIL IV.1GAL "," Cefenil        "," Raul"
11007353,"840003280024297",11,0,"DIARHEA    ",12,2025-01-05,"IV.1GAL         "," Liquid IV      "," Benigno"
11007356,"840003280024300",11,0,"DIARHEA    ",10,2025-01-03,"CEFENIL         "," Cefenil        "," Raul"
11007356,"840003280024300",11,0,"DIARHEA    ",11,2025-01-04,"IV.1GAL         "," Liquid IV      "," Raul"
11007362,"840003280024306",11,0,"DIARHEA    ",15,2025-01-10,"CEFENIL         "," Cefenil        "," Raul"
11007366,"840003280024310",11,0,"DIARHEA    ",11,2025-01-07,"CEFENIL IV.1GAL "," Cefenil        "," Raul"
11007369,"840003280024313",11,0,"PNEUMON    ",12,2025-01-08,"NUF/BANA"," Nuflor+Banamine"," Raul"
11007370,"840003280024314",11,0,"DIARHEA    ",10,2025-01-06,"CEFENIL IV.1GAL "," Cefenil        "," Raul"
11007373,"840003280024317",11,0,"DIARHEA    ",8,2025-01-04,"CEFENIL IV.1GAL "," Cefenil        "," Raul"
11007373,"840003280024317",11,0,"DIARHEA    ",9,2025-01-05,"IV.1GAL         "," Liquid IV      "," Benigno"
11007378,"840003280024322",11,0,"DIARHEA    ",10,2025-01-07,"BAYTRIL         "," Baytril        "," Raul"
11007378,"840003280024322",11,0,"DIARHEA    ",14,2025-01-11,"CEFENIL BANA    "," Cefenil        "," Raul"
11007380,"840003280024324",11,0,"DIARHEA    ",6,2025-01-03,"BAYTRIL         "," Baytril        "," Raul"
11007380,"840003280024324",11,0,"PNEUMON    ",12,2025-01-09,"ZAC/BANA"," Zacran+Banamine"," Raul"
11007381,"840003280024325",11,0,"DIARHEA    ",9,2025-01-06,"CEFENIL IV.1GAL "," Cefenil        "," Raul"
11007385,"840003280024329",11,0,"NAVEL      ",3,2025-01-04,"PENICILL        "," Penicillin     "," "
11007387,"840003280024331",11,0,"DIARHEA    ",10,2025-01-08,"CEFENIL         "," Cefenil        "," Fernando"
11007400,"840003280024344",11,0,"NAVEL      ",3,2025-01-04,"PENICILL        "," Penicillin     "," "
11007401,"840003280024345",11,0,"DIARHEA    ",8,2025-01-09,"CEFENIL         "," Cefenil        "," Fernando"
11007402,"840003280024346",11,0,"DIARHEA    ",10,2025-01-11,"CEFENIL         "," Cefenil        "," Benigno"
11007402,"840003280024346",11,0,"DIARHEA    ",11,2025-01-12,"IV.1GAL         "," Liquid IV      "," Fernando"
11007418,"840003280024362",11,0,"DIARHEA    ",2,2025-01-07,"IV.1GAL         "," Liquid IV      "," Raul"
11007418,"840003280024362",11,0,"NAVEL      ",3,2025-01-08,"PENICILL        "," Penicillin     "," Raul"
11007419,"840003280024363",11,0,"DIARHEA    ",2,2025-01-07,"IV.1GAL         "," Liquid IV      "," Raul"
11007420,"840003280024364",11,0,"DIARHEA    ",2,2025-01-07,"BAYTRIL         "," Baytril        "," Raul"
11010433,"-               ",11,0,"PNEUMON    ",155,2025-01-01,"NUF/BANA"," Nuflor+Banamine"," Pablo"
11010479,"840003288682906",11,0,"PINKEYE    ",152,2025-01-04,"DEXA/PEN"," Dexameth\Penici"," Pedro"
11010479,"840003288682906",11,0,"PINKEYE    ",154,2025-01-06,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11010479,"840003288682906",11,0,"PINKEYE    ",157,2025-01-09,"DEXA/PEN"," Dexameth\Penici"," Luis"
11010483,"-               ",11,0,"PINKEYE    ",155,2025-01-08,"DEXA/PEN"," Dexameth\Penici"," Luis"
11010484,"840003288682911",11,0,"PNEUMON    ",151,2025-01-04,"DRAXXIN         "," Draxxin        "," Pedro"
11010497,"-               ",11,0,"PINKEYE    ",147,2025-01-02,"DEXA/PEN"," Dexameth\Penici"," Pablo"
11010517,"-               ",11,0,"PNEUMON    ",147,2025-01-05,"DRAXXIN         "," Draxxin        "," Luis"
11010520,"-               ",11,0,"PNEUMON    ",146,2025-01-04,"NUF/BANA"," Nuflor+Banamine"," Luis"
11010546,"-               ",11,0,"PNEUMON    ",146,2025-01-08,"DRAXXIN         "," Draxxin        "," Luis"
11010559,"-               ",11,0,"PINKEYE    ",136,2025-01-01,"DEXA/PEN"," Dexameth\Penici"," Fransisco"
11010575,"-               ",11,0,"PNEUMON    ",137,2025-01-03,"DRAXXIN         "," Draxxin        "," Luis"
11010579,"-               ",11,0,"PINKEYE    ",143,2025-01-09,"DEXA/PEN"," Dexameth\Penici"," Luis"
11010585,"-               ",11,0,"PINKEYE    ",140,2025-01-08,"DEXA/PEN"," Dexameth\Penici"," Luis"
11010586,"-               ",11,0,"PNEUMON    ",134,2025-01-02,"ZAC/BANA"," Zacran+Banamine"," Pablo"
11010586,"-               ",11,0,"PNEUMON    ",143,2025-01-11,"NUF/BANA"," Nuflor+Banamine"," Pedro"
11010587,"-               ",11,0,"PNEUMON    ",138,2025-01-06,"NUF/BANA"," Nuflor+Banamine"," Luis"
11010608,"840003288683035",11,0,"PINKEYE    ",133,2025-01-04,"DEXA/PEN"," Dexameth\Penici"," Pedro"
11010608,"840003288683035",11,0,"PINKEYE    ",135,2025-01-06,"DEXA/PEN"," Dexameth\Penici"," Pablo"
